buyin,tourn_id,table,hand_id,date,time,table_size,level,playing,seat,name,stack,position,action_pre,action_flop,action_turn,action_river,all_in,cards,board_flop,board_turn,board_river,combination,pot_pre,pot_flop,pot_turn,pot_river,ante,blinds,bet_pre,bet_flop,bet_turn,bet_river,result,balance
$0.92+$0.08,3044668821,1,220161465337,2020-11-07,21:44:39,3,1,3,1,fa538846,460,SB,folds,x,x,x,False,8d 6s,Tc Qh 2c,5c,Kd,,90,180,180,180,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3044668821,1,220161465337,2020-11-07,21:44:39,3,1,3,2,837d8fbf,440,BB,calls,checks-calls,checks,checks-shows,False,Ts 9h,Tc Qh 2c,5c,Kd,a pair of Tens,90,180,180,180,0,20,40,45,0,0,won,95
$0.92+$0.08,3044668821,1,220161465337,2020-11-07,21:44:39,3,1,3,3,e669c927,600,BTN,raises,bets,checks,checks-mucks,False,As 4c,Tc Qh 2c,5c,Kd,,90,180,180,180,0,0,40,45,0,0,lost,-85
$0.92+$0.08,3044668821,1,220161474602,2020-11-07,21:45:01,3,1,3,1,fa538846,450,BTN,folds,x,x,x,False,5c 4d,Kc 6d 4h,0,0,,120,575,575,575,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044668821,1,220161474602,2020-11-07,21:45:01,3,1,3,2,837d8fbf,535,SB,raises-calls,checks-folds,x,x,False,--,Kc 6d 4h,0,0,,120,575,575,575,0,10,60,0,0,0,gave up,-60
$0.92+$0.08,3044668821,1,220161474602,2020-11-07,21:45:01,3,1,3,3,e669c927,515,BB,raises,bets-doesn't,x,x,True,--,Kc 6d 4h,0,0,,120,575,575,575,0,20,60,455,0,0,took chips,60
$0.92+$0.08,3044668821,1,220161483169,2020-11-07,21:45:21,3,1,3,1,fa538846,450,BB,folds,x,x,x,False,6c 5c,0,0,0,,90,90,90,90,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3044668821,1,220161483169,2020-11-07,21:45:21,3,1,3,2,837d8fbf,475,BTN,raises-doesn't,x,x,x,False,--,0,0,0,,90,90,90,90,0,0,60,0,0,0,took chips,30
$0.92+$0.08,3044668821,1,220161483169,2020-11-07,21:45:21,3,1,3,3,e669c927,575,SB,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3044668821,1,220161487976,2020-11-07,21:45:32,3,1,3,1,fa538846,430,SB,folds,x,x,x,False,2h Th,9s Ts 3s,6h,Qc,,50,90,180,360,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3044668821,1,220161487976,2020-11-07,21:45:32,3,1,3,2,837d8fbf,505,BB,checks,checks-calls,checks-calls,checks-folds,False,--,9s Ts 3s,6h,Qc,,50,90,180,360,0,20,20,20,45,0,gave up,-85
$0.92+$0.08,3044668821,1,220161487976,2020-11-07,21:45:32,3,1,3,3,e669c927,565,BTN,calls,bets,bets,bets-doesn't,False,--,9s Ts 3s,6h,Qc,,50,90,180,360,0,0,20,20,45,180,took chips,95
$0.92+$0.08,3044668821,1,220161497101,2020-11-07,21:45:54,3,1,3,1,fa538846,420,BTN,folds,x,x,x,False,2h 3h,0,0,0,,100,100,100,100,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044668821,1,220161497101,2020-11-07,21:45:54,3,1,3,2,837d8fbf,420,SB,raises-doesn't,x,x,x,False,--,0,0,0,,100,100,100,100,0,10,80,0,0,0,took chips,20
$0.92+$0.08,3044668821,1,220161497101,2020-11-07,21:45:54,3,1,3,3,e669c927,660,BB,folds,x,x,x,False,--,0,0,0,,100,100,100,100,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3044668821,1,220161500153,2020-11-07,21:46:01,3,1,3,1,fa538846,420,BB,folds,x,x,x,False,Ks 3d,0,0,0,,130,130,130,130,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3044668821,1,220161500153,2020-11-07,21:46:01,3,1,3,2,837d8fbf,440,BTN,raises-doesn't,x,x,x,False,--,0,0,0,,130,130,130,130,0,0,100,0,0,0,took chips,30
$0.92+$0.08,3044668821,1,220161500153,2020-11-07,21:46:01,3,1,3,3,e669c927,640,SB,folds,x,x,x,False,--,0,0,0,,130,130,130,130,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3044668821,1,220161503351,2020-11-07,21:46:08,3,1,3,1,fa538846,400,SB,folds,x,x,x,False,5d 6s,0,0,0,,30,30,30,30,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3044668821,1,220161503351,2020-11-07,21:46:08,3,1,3,2,837d8fbf,470,BB,doesn't,x,x,x,False,--,0,0,0,,30,30,30,30,0,20,20,0,0,0,took chips,10
$0.92+$0.08,3044668821,1,220161503351,2020-11-07,21:46:08,3,1,3,3,e669c927,630,BTN,folds,x,x,x,False,--,0,0,0,,30,30,30,30,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044668821,1,220161513416,2020-11-07,21:46:32,3,2,3,1,fa538846,390,BTN,raises-doesn't,x,x,x,True,Jd Ad,0,0,0,,435,435,435,435,0,0,390,0,0,0,took chips,45
$0.92+$0.08,3044668821,1,220161513416,2020-11-07,21:46:32,3,2,3,2,837d8fbf,480,SB,folds,x,x,x,False,--,0,0,0,,435,435,435,435,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3044668821,1,220161513416,2020-11-07,21:46:32,3,2,3,3,e669c927,630,BB,folds,x,x,x,False,--,0,0,0,,435,435,435,435,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3044668821,1,220161525460,2020-11-07,21:47:01,3,2,3,1,fa538846,435,BB,folds,x,x,x,False,6c Qh,0,0,0,,120,120,120,120,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3044668821,1,220161525460,2020-11-07,21:47:01,3,2,3,2,837d8fbf,465,BTN,folds,x,x,x,False,--,0,0,0,,120,120,120,120,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044668821,1,220161525460,2020-11-07,21:47:01,3,2,3,3,e669c927,600,SB,raises-doesn't,x,x,x,False,--,0,0,0,,120,120,120,120,0,15,90,0,0,0,took chips,30
$0.92+$0.08,3044668821,1,220161533057,2020-11-07,21:47:19,3,2,3,1,fa538846,405,SB,folds,x,x,x,False,Qd 3s,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3044668821,1,220161533057,2020-11-07,21:47:19,3,2,3,2,837d8fbf,465,BB,doesn't,x,x,x,False,--,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,3044668821,1,220161533057,2020-11-07,21:47:19,3,2,3,3,e669c927,630,BTN,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044668821,1,220161536179,2020-11-07,21:47:26,3,2,3,1,fa538846,390,BTN,folds,x,x,x,False,2c 4h,Kd 3d Js,0,0,,180,270,270,270,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044668821,1,220161536179,2020-11-07,21:47:26,3,2,3,2,837d8fbf,480,SB,raises,bets-doesn't,x,x,False,--,Kd 3d Js,0,0,,180,270,270,270,0,15,90,90,0,0,took chips,90
$0.92+$0.08,3044668821,1,220161536179,2020-11-07,21:47:26,3,2,3,3,e669c927,630,BB,calls,folds,x,x,False,--,Kd 3d Js,0,0,,180,270,270,270,0,30,90,0,0,0,gave up,-90
$0.92+$0.08,3044668821,1,220161542771,2020-11-07,21:47:42,3,2,3,1,fa538846,390,BB,doesn't,x,x,x,False,Jh Ts,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,3044668821,1,220161542771,2020-11-07,21:47:42,3,2,3,2,837d8fbf,570,BTN,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044668821,1,220161542771,2020-11-07,21:47:42,3,2,3,3,e669c927,540,SB,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3044668821,1,220161546915,2020-11-07,21:47:52,3,2,3,1,fa538846,405,SB,calls,checks,checks-folds,x,False,Js 7h,4h Kd 9c,As,0,,90,90,150,150,0,15,30,0,0,0,gave up,-30
$0.92+$0.08,3044668821,1,220161546915,2020-11-07,21:47:52,3,2,3,2,837d8fbf,570,BB,checks,checks,bets-doesn't,x,False,--,4h Kd 9c,As,0,,90,90,150,150,0,30,30,0,60,0,took chips,60
$0.92+$0.08,3044668821,1,220161546915,2020-11-07,21:47:52,3,2,3,3,e669c927,525,BTN,calls,checks,folds,x,False,--,4h Kd 9c,As,0,,90,90,150,150,0,0,30,0,0,0,gave up,-30
$0.92+$0.08,3044668821,1,220161562971,2020-11-07,21:48:30,3,3,3,1,fa538846,375,BTN,raises,x,x,shows,True,Qd As,3h Jc Kd,5s,Kh,a pair of Kings,1045,1045,1045,1045,0,0,375,0,0,0,lost,-375
$0.92+$0.08,3044668821,1,220161562971,2020-11-07,21:48:30,3,3,3,2,837d8fbf,630,SB,raises,x,x,shows,True,Ac Ad,3h Jc Kd,5s,Kh,"two pair, Aces and Kings",1045,1045,1045,1045,0,20,630,0,0,0,won,415
$0.92+$0.08,3044668821,1,220161562971,2020-11-07,21:48:30,3,3,3,3,e669c927,495,BB,folds,x,x,x,False,--,3h Jc Kd,5s,Kh,,1045,1045,1045,1045,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,3044671651,1,220161578140,2020-11-07,21:49:06,3,1,3,1,fa538846,500,BTN,folds,x,x,x,False,3s 4c,9s 3d 9d,9c,Jh,,40,40,40,100,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044671651,1,220161578140,2020-11-07,21:49:06,3,1,3,2,e70cdb0e,500,SB,calls,checks,checks,bets-folds,False,--,9s 3d 9d,9c,Jh,,40,40,40,100,0,10,20,0,0,20,gave up,-40
$0.92+$0.08,3044671651,1,220161578140,2020-11-07,21:49:06,3,1,3,3,3aa55edf,500,BB,checks,checks,checks,raises-doesn't,False,--,9s 3d 9d,9c,Jh,,40,40,40,100,0,20,20,0,0,40,took chips,40
$0.92+$0.08,3044671651,1,220161592580,2020-11-07,21:49:41,3,1,3,1,fa538846,500,BB,checks,checks,checks,checks-shows,False,Jd 4h,Ac Ts 3h,2s,3d,a pair of Threes,50,50,50,50,0,20,20,0,0,0,won,30
$0.92+$0.08,3044671651,1,220161592580,2020-11-07,21:49:41,3,1,3,2,e70cdb0e,460,BTN,calls,checks,checks,checks-mucks,False,8d 4c,Ac Ts 3h,2s,3d,,50,50,50,50,0,0,20,0,0,0,lost,-20
$0.92+$0.08,3044671651,1,220161592580,2020-11-07,21:49:41,3,1,3,3,3aa55edf,540,SB,folds,x,x,x,False,--,Ac Ts 3h,2s,3d,,50,50,50,50,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3044671651,1,220161605599,2020-11-07,21:50:13,3,1,3,1,fa538846,530,SB,folds,x,x,x,False,4s 5h,4h As 6c,0,0,,90,110,110,110,0,10,10,0,0,0,gave up,-10
$0.92+$0.08,3044671651,1,220161605599,2020-11-07,21:50:13,3,1,3,2,e70cdb0e,440,BB,calls,bets-doesn't,x,x,False,--,4h As 6c,0,0,,90,110,110,110,0,20,40,20,0,0,took chips,50
$0.92+$0.08,3044671651,1,220161605599,2020-11-07,21:50:13,3,1,3,3,3aa55edf,530,BTN,raises,folds,x,x,False,--,4h As 6c,0,0,,90,110,110,110,0,0,40,0,0,0,gave up,-40
$0.92+$0.08,3044671651,1,220161615032,2020-11-07,21:50:35,3,1,3,1,fa538846,520,BTN,calls,calls,calls,folds,False,Td Jd,Kh 9d 9s,4h,6s,,60,100,140,200,0,0,20,20,20,0,gave up,-60
$0.92+$0.08,3044671651,1,220161615032,2020-11-07,21:50:35,3,1,3,2,e70cdb0e,490,SB,calls,bets,bets,bets-doesn't,False,--,Kh 9d 9s,4h,6s,,60,100,140,200,0,10,20,20,20,60,took chips,80
$0.92+$0.08,3044671651,1,220161615032,2020-11-07,21:50:35,3,1,3,3,3aa55edf,490,BB,checks,folds,x,x,False,--,Kh 9d 9s,4h,6s,,60,100,140,200,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3044671651,1,220161639529,2020-11-07,21:51:33,3,2,3,1,fa538846,460,BB,calls,bets-doesn't,x,x,False,8c Qc,5h 3s 5c,0,0,,135,297,297,297,0,30,60,162,0,0,took chips,75
$0.92+$0.08,3044671651,1,220161639529,2020-11-07,21:51:33,3,2,3,2,e70cdb0e,570,BTN,raises,folds,x,x,False,--,5h 3s 5c,0,0,,135,297,297,297,0,0,60,0,0,0,gave up,-60
$0.92+$0.08,3044671651,1,220161639529,2020-11-07,21:51:33,3,2,3,3,3aa55edf,470,SB,folds,x,x,x,False,--,5h 3s 5c,0,0,,135,297,297,297,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3044671651,1,220161646941,2020-11-07,21:51:51,3,2,3,1,fa538846,535,SB,folds,x,x,x,False,Qh 4c,Td 7c Jc,Th,2c,,135,255,511,980,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3044671651,1,220161646941,2020-11-07,21:51:51,3,2,3,2,e70cdb0e,510,BB,calls,bets-calls,checks-calls,bets-shows,True,Qs Tc,Td 7c Jc,Th,2c,"three of a kind, Tens",135,255,511,980,0,30,60,60,128,262,lost,-455
$0.92+$0.08,3044671651,1,220161646941,2020-11-07,21:51:51,3,2,3,3,3aa55edf,455,BTN,raises,raises,bets,calls-shows,True,9c 5c,Td 7c Jc,Th,2c,"a flush, Jack high",135,255,511,980,0,0,60,60,128,207,won,470
$0.92+$0.08,3044671651,1,220161660064,2020-11-07,21:52:23,3,2,3,1,fa538846,520,BTN,calls-calls,x,x,shows,False,Tc Jd,7c Jh 5d,6s,8s,a pair of Jacks,140,140,140,140,0,0,55,0,0,0,won,85
$0.92+$0.08,3044671651,1,220161660064,2020-11-07,21:52:23,3,2,3,2,e70cdb0e,55,SB,raises,x,x,shows,True,7h Qh,7c Jh 5d,6s,8s,a pair of Sevens,140,140,140,140,0,15,55,0,0,0,lost,-55
$0.92+$0.08,3044671651,1,220161660064,2020-11-07,21:52:23,3,2,3,3,3aa55edf,925,BB,folds,x,x,x,False,--,7c Jh 5d,6s,8s,,140,140,140,140,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3044671651,1,220161672051,2020-11-07,21:52:52,3,2,2,1,fa538846,605,BB,folds,x,x,x,False,4d Jh,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3044671651,1,220161672051,2020-11-07,21:52:52,3,2,2,3,3aa55edf,895,SB,raises-doesn't,x,x,x,False,--,0,0,0,,90,90,90,90,0,15,60,0,0,0,took chips,30
$0.92+$0.08,3044671651,1,220161676375,2020-11-07,21:53:03,3,2,2,1,fa538846,575,SB,folds,x,x,x,False,3h 7s,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3044671651,1,220161676375,2020-11-07,21:53:03,3,2,2,3,3aa55edf,925,BB,doesn't,x,x,x,False,--,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,3044671651,1,220161679804,2020-11-07,21:53:12,3,3,2,1,fa538846,560,BB,calls,checks-folds,x,x,False,8c Kd,Qh Ts Ad,0,0,,240,360,360,360,0,40,120,0,0,0,gave up,-120
$0.92+$0.08,3044671651,1,220161679804,2020-11-07,21:53:12,3,3,2,3,3aa55edf,940,SB,raises,bets-doesn't,x,x,False,--,Qh Ts Ad,0,0,,240,360,360,360,0,20,120,120,0,0,took chips,120
$0.92+$0.08,3044671651,1,220161691653,2020-11-07,21:53:41,3,3,2,1,fa538846,440,SB,raises,x,x,shows,True,Ac 7d,5d Ad 6s,Qs,Kd,a pair of Aces,880,880,880,880,0,20,440,0,0,0,won,440
$0.92+$0.08,3044671651,1,220161691653,2020-11-07,21:53:41,3,3,2,3,3aa55edf,1060,BB,calls,x,x,shows,False,As 2s,5d Ad 6s,Qs,Kd,a pair of Aces,880,880,880,880,0,40,440,0,0,0,lost,-440
$0.92+$0.08,3044671651,1,220161698209,2020-11-07,21:53:57,3,3,2,1,fa538846,880,BB,folds,x,x,x,False,4c Jc,0,0,0,,160,160,160,160,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,3044671651,1,220161698209,2020-11-07,21:53:57,3,3,2,3,3aa55edf,620,SB,raises-doesn't,x,x,x,False,--,0,0,0,,160,160,160,160,0,20,120,0,0,0,took chips,40
$0.92+$0.08,3044671651,1,220161704654,2020-11-07,21:54:13,3,3,2,1,fa538846,840,SB,raises-doesn't,x,x,x,True,7s 7c,0,0,0,,880,880,880,880,0,20,840,0,0,0,took chips,40
$0.92+$0.08,3044671651,1,220161704654,2020-11-07,21:54:13,3,3,2,3,3aa55edf,660,BB,folds,x,x,x,False,--,0,0,0,,880,880,880,880,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,3044671651,1,220161707765,2020-11-07,21:54:20,3,3,2,1,fa538846,880,BB,folds,x,x,x,False,Ks 4h,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,3044671651,1,220161707765,2020-11-07,21:54:20,3,3,2,3,3aa55edf,620,SB,raises,x,x,x,False,--,0,0,0,,120,120,120,120,0,20,80,0,0,0,took chips,40
$0.92+$0.08,3044671651,1,220161711322,2020-11-07,21:54:29,3,3,2,1,fa538846,840,SB,calls,folds,x,x,False,Kh 7s,9h 5c 4h,0,0,,80,160,160,160,0,20,40,0,0,0,gave up,-40
$0.92+$0.08,3044671651,1,220161711322,2020-11-07,21:54:29,3,3,2,3,3aa55edf,660,BB,checks,bets-doesn't,x,x,False,--,9h 5c 4h,0,0,,80,160,160,160,0,40,40,80,0,0,took chips,40
$0.92+$0.08,3044671651,1,220161719135,2020-11-07,21:54:48,3,3,2,1,fa538846,800,BB,folds,x,x,x,False,2d Tc,0,0,0,,120,120,120,120,0,40,40,0,0,0,gave up,-40
$0.92+$0.08,3044671651,1,220161719135,2020-11-07,21:54:48,3,3,2,3,3aa55edf,700,SB,raises-doesn't,x,x,x,False,--,0,0,0,,120,120,120,120,0,20,80,0,0,0,took chips,40
$0.92+$0.08,3044671651,1,220161722551,2020-11-07,21:54:57,3,3,2,1,fa538846,760,SB,calls-raises-doesn't,x,x,x,True,Ac 9c,0,0,0,,840,840,840,840,0,20,760,0,0,0,took chips,80
$0.92+$0.08,3044671651,1,220161722551,2020-11-07,21:54:57,3,3,2,3,3aa55edf,740,BB,raises-folds,x,x,x,False,--,0,0,0,,840,840,840,840,0,40,80,0,0,0,gave up,-80
$0.92+$0.08,3044671651,1,220161729181,2020-11-07,21:55:14,3,4,2,1,fa538846,840,BB,doesn't,x,x,x,False,Qs 2h,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,3044671651,1,220161729181,2020-11-07,21:55:14,3,4,2,3,3aa55edf,660,SB,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3044671651,1,220161730744,2020-11-07,21:55:19,3,4,2,1,fa538846,870,SB,folds,x,x,x,False,5h Js,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3044671651,1,220161730744,2020-11-07,21:55:19,3,4,2,3,3aa55edf,630,BB,x,x,x,x,False,--,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,3044671651,1,220161740522,2020-11-07,21:55:24,3,4,2,1,fa538846,840,BB,folds,x,x,x,False,8c Jh,0,0,0,,180,180,180,180,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,3044671651,1,220161740522,2020-11-07,21:55:24,3,4,2,3,3aa55edf,660,SB,raises-doesn't,x,x,x,False,--,0,0,0,,180,180,180,180,0,30,120,0,0,0,took chips,60
$0.92+$0.08,3044671651,1,220161743968,2020-11-07,21:55:34,3,4,2,1,fa538846,780,SB,calls,bets,calls,checks-shows,False,4h As,Ac Td 3s,9c,8h,a pair of Aces,120,240,480,480,0,30,60,60,120,0,won,240
$0.92+$0.08,3044671651,1,220161743968,2020-11-07,21:55:34,3,4,2,3,3aa55edf,720,BB,checks,checks-calls,bets,checks-shows,False,5c 2c,Ac Td 3s,9c,8h,high card Ace,120,240,480,480,0,60,60,60,120,0,lost,-240
$0.92+$0.08,3044671651,1,220161762678,2020-11-07,21:56:07,3,4,2,1,fa538846,1020,BB,folds,x,x,x,False,Js 4s,0,0,0,,180,180,180,180,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,3044671651,1,220161762678,2020-11-07,21:56:07,3,4,2,3,3aa55edf,480,SB,raises-doesn't,x,x,x,False,--,0,0,0,,180,180,180,180,0,30,120,0,0,0,took chips,60
$0.92+$0.08,3044671651,1,220161765821,2020-11-07,21:56:16,3,4,2,1,fa538846,960,SB,raises,x,x,shows,True,Kh Ah,Th 2h 7c,Jd,9d,high card Ace,1500,1500,1500,1500,0,30,960,0,0,0,lost,-540
$0.92+$0.08,3044671651,1,220161765821,2020-11-07,21:56:16,3,4,2,3,3aa55edf,540,BB,calls,x,x,shows,True,Jc 9c,Th 2h 7c,Jd,9d,"two pair, Jacks and Nines",1500,1500,1500,1500,0,60,540,0,0,0,won,540
$0.92+$0.08,3044671651,1,220161771259,2020-11-07,21:56:32,3,4,2,1,fa538846,420,BB,x,x,x,x,False,6s Td,0,0,0,,90,90,90,90,0,60,60,0,0,0,took chips,30
$0.92+$0.08,3044671651,1,220161771259,2020-11-07,21:56:32,3,4,2,3,3aa55edf,1080,SB,folds,x,x,x,False,--,0,0,0,,90,90,90,90,0,30,30,0,0,0,gave up,-30
$0.92+$0.08,3044671651,1,220161773498,2020-11-07,21:56:39,3,4,2,1,fa538846,450,SB,raises-doesn't,x,x,x,True,6h 6s,0,0,0,,510,510,510,510,0,30,450,0,0,0,took chips,60
$0.92+$0.08,3044671651,1,220161773498,2020-11-07,21:56:39,3,4,2,3,3aa55edf,1050,BB,folds,x,x,x,False,--,0,0,0,,510,510,510,510,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,3044671651,1,220161775943,2020-11-07,21:56:46,3,4,2,1,fa538846,510,BB,folds,x,x,x,False,2s Th,0,0,0,,180,180,180,180,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,3044671651,1,220161775943,2020-11-07,21:56:46,3,4,2,3,3aa55edf,990,SB,raises-doesn't,x,x,x,False,--,0,0,0,,180,180,180,180,0,30,120,0,0,0,took chips,60
$0.92+$0.08,3044671651,1,220161778836,2020-11-07,21:56:55,3,4,2,1,fa538846,450,SB,raises-doesn't,x,x,x,True,8c Kc,0,0,0,,510,510,510,510,0,30,450,0,0,0,took chips,60
$0.92+$0.08,3044671651,1,220161778836,2020-11-07,21:56:55,3,4,2,3,3aa55edf,1050,BB,folds,x,x,x,False,--,0,0,0,,510,510,510,510,0,60,60,0,0,0,gave up,-60
$0.92+$0.08,3044671651,1,220161781284,2020-11-07,21:57:03,3,4,2,1,fa538846,510,BB,raises,x,x,shows,True,6s Ah,3c 8s Tc,2h,Kc,high card Ace,1020,1020,1020,1020,0,60,510,0,0,0,lost,-510
$0.92+$0.08,3044671651,1,220161781284,2020-11-07,21:57:03,3,4,2,3,3aa55edf,990,SB,raises-calls,x,x,shows,False,Ad 7h,3c 8s Tc,2h,Kc,high card Ace,1020,1020,1020,1020,0,30,510,0,0,0,won,510
$0.92+$0.08,3044671809,1,220161581261,2020-11-07,21:49:14,3,1,3,1,2aafb7da,500,BTN,folds,x,x,x,False,--,Js 7d Qs,Ah,4c,,40,40,40,40,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044671809,1,220161581261,2020-11-07,21:49:14,3,1,3,2,fa538846,500,SB,calls,checks,checks,checks-shows,False,8c 9c,Js 7d Qs,Ah,4c,high card Ace,40,40,40,40,0,10,20,0,0,0,lost,-20
$0.92+$0.08,3044671809,1,220161581261,2020-11-07,21:49:14,3,1,3,3,9ba65b97,500,BB,checks,checks,checks,checks-shows,False,3c Kd,Js 7d Qs,Ah,4c,high card Ace,40,40,40,40,0,20,20,0,0,0,won,20
$0.92+$0.08,3044671809,1,220161601387,2020-11-07,21:50:02,3,1,3,1,2aafb7da,500,BB,calls,x,x,shows,True,4h 6c,Qh Th 2d,7s,Ts,a pair of Tens,1020,1020,1020,1020,0,20,500,0,0,0,lost,-500
$0.92+$0.08,3044671809,1,220161601387,2020-11-07,21:50:02,3,1,3,2,fa538846,480,BTN,folds,x,x,x,False,2c 9h,Qh Th 2d,7s,Ts,,1020,1020,1020,1020,0,0,0,0,0,0,gave up,0
$0.92+$0.08,3044671809,1,220161601387,2020-11-07,21:50:02,3,1,3,3,9ba65b97,520,SB,raises,x,x,shows,True,8h 8s,Qh Th 2d,7s,Ts,"two pair, Tens and Eights",1020,1020,1020,1020,0,10,520,0,0,0,won,500
$0.92+$0.08,3044671809,1,220161610064,2020-11-07,21:50:23,3,1,2,2,fa538846,480,BB,folds,x,x,x,False,Td Qh,0,0,0,,1040,1040,1040,1040,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3044671809,1,220161610064,2020-11-07,21:50:23,3,1,2,3,9ba65b97,1020,SB,raises-doesn't,x,x,x,True,--,0,0,0,,1040,1040,1040,1040,0,10,1020,0,0,0,took chips,20
$0.92+$0.08,3044671809,1,220161615235,2020-11-07,21:50:36,3,1,2,2,fa538846,460,SB,calls,bets-doesn't,x,x,False,Qs Qh,2s 8c 2c,0,0,,40,60,60,60,0,10,20,20,0,0,took chips,20
$0.92+$0.08,3044671809,1,220161615235,2020-11-07,21:50:36,3,1,2,3,9ba65b97,1040,BB,checks,checks-folds,x,x,False,--,2s 8c 2c,0,0,,40,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3044671809,1,220161625087,2020-11-07,21:50:59,3,1,2,2,fa538846,480,BB,folds,x,x,x,False,7s 9h,0,0,0,,60,60,60,60,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3044671809,1,220161625087,2020-11-07,21:50:59,3,1,2,3,9ba65b97,1020,SB,raises-doesn't,x,x,x,False,--,0,0,0,,60,60,60,60,0,10,40,0,0,0,took chips,20
$0.92+$0.08,3044671809,1,220161631761,2020-11-07,21:51:14,3,1,2,2,fa538846,460,SB,raises-doesn't,x,x,x,False,Qh Kh,0,0,0,,80,80,80,80,0,10,60,0,0,0,took chips,20
$0.92+$0.08,3044671809,1,220161631761,2020-11-07,21:51:14,3,1,2,3,9ba65b97,1040,BB,folds,x,x,x,False,--,0,0,0,,80,80,80,80,0,20,20,0,0,0,gave up,-20
$0.92+$0.08,3044671809,1,220161637690,2020-11-07,21:51:28,3,2,2,2,fa538846,480,BB,doesn't,x,x,x,False,6h 7c,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,3044671809,1,220161637690,2020-11-07,21:51:28,3,2,2,3,9ba65b97,1020,SB,folds,x,x,x,False,--,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3044671809,1,220161639429,2020-11-07,21:51:32,3,2,2,2,fa538846,495,SB,folds,x,x,x,False,Kc 2d,0,0,0,,45,45,45,45,0,15,15,0,0,0,gave up,-15
$0.92+$0.08,3044671809,1,220161639429,2020-11-07,21:51:32,3,2,2,3,9ba65b97,1005,BB,doesn't,x,x,x,False,--,0,0,0,,45,45,45,45,0,30,30,0,0,0,took chips,15
$0.92+$0.08,3044671809,1,220161641137,2020-11-07,21:51:37,3,2,2,2,fa538846,480,BB,checks,checks,bets-doesn't,x,False,3h Td,6s 4d Jd,Tc,0,,60,60,90,90,0,30,30,0,30,0,took chips,30
